,Level3Name,Level4Name,Classification,ReportLine3,ProductivityCategory,GrossCostClassification,FiscalMonthNumber,Amount,Source
26723,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,5451.425793,Actuals
26724,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,9229.90244,Actuals
26725,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,7467.780844,Actuals
26726,Legal,Team2,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,11508.74641,Actuals
26727,Legal,Team2,High Cost,Other Business Costs,Ops,Gross Cost,1,0.020015445,Actuals
26728,Legal,Team2,High Cost,Other Business Costs,Ops,Gross Cost,7,19.68701006,Actuals
26729,Legal,Team2,High Cost,Other Business Costs,Ops,Gross Cost,8,0.1164535,Actuals
26730,Legal,Team2,High Cost,Other Business Costs,Ops,Gross Cost,9,6.37E-03,Actuals
26731,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,1,438.0443894,Actuals
26732,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,2,4514.550107,Actuals
26733,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,3,3418.874607,Actuals
26734,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,4,2790.019338,Actuals
26735,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,5,5880.783481,Actuals
26736,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,6,-2309.929777,Actuals
26737,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,7,2112.905011,Actuals
26738,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,8,2310.731304,Actuals
26739,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,9,-2664.708094,Actuals
26740,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,10,2187.04495,Actuals
26741,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,11,607.7835541,Actuals
26742,Legal,Team2,High Cost,Other Services & Professional Fees,Ops,Gross Cost,12,2028.09775,Actuals
26743,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,1,-355.4470152,Actuals
26744,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,2,-4656.8763,Actuals
26745,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,5,-1760.849704,Actuals
26746,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,6,-1507.52695,Actuals
26747,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,7,-2162.21397,Actuals
26748,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,8,-1329.933543,Actuals
26749,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,9,-752.853682,Actuals
26750,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,10,-979.5185926,Actuals
26751,Legal,Team2,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,12,-981.8795052,Actuals
26752,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,1,0.590455637,Actuals
26753,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,2,45.10116686,Actuals
26754,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,3,22.84581125,Actuals
26755,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,4,22.84581125,Actuals
26756,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,5,23.51359929,Actuals
26757,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,6,23.51359929,Actuals
26758,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,7,26.1519989,Actuals
26759,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,8,23.51359929,Actuals
26760,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,9,13.4967787,Actuals
26761,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,10,13.4967787,Actuals
26762,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,11,13.4967787,Actuals
26763,Legal,Team2,High Cost,Other Transfer Costs,Ops,Gross Cost,12,9.682926573,Actuals
26764,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,4,9.09E-04,Actuals
26765,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,6,5.686206059,Actuals
26766,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,7,13.64689454,Actuals
26767,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,8,1.020787712,Actuals
26768,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,9,14.57488337,Actuals
26769,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,10,14.28920838,Actuals
26770,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,11,0.52404075,Actuals
26771,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,12,-14.4802649,Actuals
26772,Legal,Team2,High Cost,Other Usage Charges,Ops,Gross Cost,12,34.083574,Actuals
26773,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,1,2.658415056,Actuals
26774,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,2,2.680250087,Actuals
26775,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,3,2.588360998,Actuals
26776,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,4,2.576533689,Actuals
26777,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,5,13.59867551,Actuals
26778,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,6,2.599278513,Actuals
26779,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,7,2.583812033,Actuals
26780,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,8,2.596549134,Actuals
26781,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,9,2.544690935,Actuals
26782,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,10,2.539232177,Actuals
26783,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,11,2.586541411,Actuals
26784,Legal,Team2,High Cost,Other Usage Charges,Ops,Non-Gross Cost,12,5.314100731,Actuals
26785,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,1,19.38222942,Actuals
26786,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,2,377.3966803,Actuals
26787,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,3,28.62208681,Actuals
26788,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,4,23.163329,Actuals
26789,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,5,27.43935595,Actuals
26790,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,6,23.95302929,Actuals
26791,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,7,19.94994023,Actuals
26792,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,8,133.6740614,Actuals
26793,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,9,388.8000254,Actuals
26794,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,10,84.01938069,Actuals
26795,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,11,83.82741437,Actuals
26796,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,12,12.36135707,Actuals
26797,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,1,2.568345552,Actuals
26798,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,2,2.568345552,Actuals
26799,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,3,0.383932633,Actuals
26800,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,4,0.383932633,Actuals
26801,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,5,0.383932633,Actuals
26802,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,6,0.383932633,Actuals
26803,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,7,0.383932633,Actuals
26804,Legal,Team2,High Cost,Technology Services Charges,Ops,Gross Cost,8,0.383932633,Actuals
26805,Legal,Team2,High Cost,Training Charges,Ops,Gross Cost,11,-270.6634083,Actuals
26806,Legal,Team2,High Cost,Training Charges,Ops,Gross Cost,4,25.47420314,Actuals
26807,Legal,Team2,High Cost,Training Charges,Ops,Gross Cost,9,1.819585938,Actuals
26808,Legal,Team2,High Cost,Training Charges,Ops,Gross Cost,10,1254.604505,Actuals
26809,Legal,Team2,High Cost,Training Charges,Ops,Gross Cost,11,-536.9598104,Actuals
26810,Legal,Team2,High Cost,Training Charges,Ops,Gross Cost,12,0.909792969,Actuals
26811,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,1,172.4694532,Actuals
26812,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,2,418.6121214,Actuals
26813,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,3,226.4119881,Actuals
26814,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,4,324.3803146,Actuals
26815,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,5,30.02862674,Actuals
26816,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,6,76.92390533,Actuals
26817,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,7,16.4981857,Actuals
26818,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,8,37.64541348,Actuals
26819,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,9,825.6498568,Actuals
26820,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,10,283.022036,Actuals
26821,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,11,230.9282004,Actuals
26822,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,12,137.8354544,Actuals
26823,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,9,88.70481452,Actuals
26824,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,7,30.87382441,Actuals
26825,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,9,-54.1563363,Actuals
26826,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,10,151.042919,Actuals
26827,Legal,Team2,High Cost,Travel & Subsistence,Ops,Gross Cost,11,212.7450781,Actuals
26828,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,1,2388.081903,Actuals
26829,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,2,2280.044897,Actuals
26830,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,3,2424.047838,Actuals
26831,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,4,2188.67257,Actuals
26832,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,5,2798.602325,Actuals
26833,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,6,2903.527839,Actuals
26834,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,7,3000.167867,Actuals
26835,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,8,2845.610418,Actuals
26836,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,9,3047.698181,Actuals
26837,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,10,2952.470152,Actuals
26838,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,11,2677.99562,Actuals
26839,Legal,Team2,Cost Effective,Deployed Payroll,Ops,Gross Cost,12,3040.84926,Actuals
26840,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,1,1.13360204,Actuals
26841,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,2,1.125413903,Actuals
26842,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,3,1.110857215,Actuals
26843,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,4,1.113586594,Actuals
26844,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,5,1.12450411,Actuals
26845,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,6,1.14906852,Actuals
26846,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,7,1.155437071,Actuals
26847,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,8,1.150888106,Actuals
26848,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,9,1.14906852,Actuals
26849,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,10,1.119045352,Actuals
26850,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,11,1.123594317,Actuals
26851,Legal,Team2,Cost Effective,Employment Costs,Ops,Gross Cost,12,1.139060798,Actuals
26852,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,323.5469442,Actuals
26853,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,309.4487924,Actuals
26854,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,327.1242502,Actuals
26855,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,300.516445,Actuals
26856,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,400.5936717,Actuals
26857,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,6,427.5117162,Actuals
26858,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,442.9063231,Actuals
26859,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,424.208258,Actuals
26860,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,449.6142266,Actuals
26861,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,437.4402869,Actuals
26862,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,391.9106076,Actuals
26863,Legal,Team2,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,447.3925122,Actuals
26864,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,-2351.419066,Actuals
26865,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,-2641.052567,Actuals
26866,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,-2645.711617,Actuals
26867,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,4,-2625.950914,Actuals
26868,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,5,-3417.208776,Actuals
26869,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,6,-3046.866631,Actuals
26870,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,7,-3341.52219,Actuals
26871,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,-3392.034805,Actuals
26872,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,-3572.818856,Actuals
26873,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,-3078.397325,Actuals
26874,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,-3608.632856,Actuals
26875,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,-3404.8456,Actuals
26876,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,65.87628933,Actuals
26877,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,395.6980757,Actuals
26878,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,130.8136723,Actuals
26879,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,4,475.9017847,Actuals
26880,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,5,132.3594105,Actuals
26881,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,6,683.1107723,Actuals
26882,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,7,57.97746677,Actuals
26883,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,597.3245738,Actuals
26884,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,338.9533784,Actuals
26885,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,437.0199626,Actuals
26886,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,560.9146593,Actuals
26887,Legal,Team2,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,208.227956,Actuals
26888,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,1,0.885228559,Actuals
26889,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,2,3.290721169,Actuals
26890,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,3,2.087974864,Actuals
26891,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,4,2.087974864,Actuals
26892,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,5,2.087974864,Actuals
26893,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,6,2.655685677,Actuals
26894,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,7,2.655685677,Actuals
26895,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,8,2.655685677,Actuals
26896,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,9,0.885228559,Actuals
26897,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,10,0.885228559,Actuals
26898,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,11,0.885228559,Actuals
26899,Legal,Team2,Cost Effective,Other Transfer Costs,Ops,Gross Cost,12,1.770457118,Actuals
26900,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,1,0.151025633,Actuals
26901,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,2,0.142837496,Actuals
26902,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,3,0.14101791,Actuals
26903,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,4,0.1164535,Actuals
26904,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,5,0.144657082,Actuals
26905,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,6,0.136468945,Actuals
26906,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,7,0.128280809,Actuals
26907,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,8,0.118273086,Actuals
26908,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,9,0.1164535,Actuals
26909,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,10,0.123731844,Actuals
26910,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,11,0.130100395,Actuals
26911,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,12,0.114633914,Actuals
26912,Legal,Team2,Cost Effective,Other Usage Charges,Ops,Non-Gross Cost,10,0.011827309,Actuals
26913,Legal,Team2,Cost Effective,Required Price List Services,Ops,Non-Gross Cost,3,0.671427211,Actuals
26914,Legal,Team2,Cost Effective,Required Price List Services,Ops,Non-Gross Cost,9,1.588498524,Actuals
26915,Legal,Team2,Cost Effective,Required Price List Services,Ops,Non-Gross Cost,12,0.060046336,Actuals
26916,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,5,1.326478149,Actuals
26917,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,6,1.059908809,Actuals
26918,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,7,1.059908809,Actuals
26919,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,8,1.059908809,Actuals
26920,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,9,1.059908809,Actuals
26921,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,10,1.059908809,Actuals
26922,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,11,1.059908809,Actuals
26923,Legal,Team2,Cost Effective,Technology Services Charges,Ops,Gross Cost,12,1.059908809,Actuals
26924,Legal,Team2,Cost Effective,Training Charges,Ops,Gross Cost,5,56.31618479,Actuals
26925,Legal,Team2,Cost Effective,Training Charges,Ops,Gross Cost,6,3.912109767,Actuals
26926,Legal,Team2,Cost Effective,Training Charges,Ops,Gross Cost,9,1.819585938,Actuals
26927,Legal,Team2,Cost Effective,Training Charges,Ops,Gross Cost,10,0.909792969,Actuals
26928,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,1,-16.09514742,Actuals
26929,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,2,-18.17493415,Actuals
26930,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,3,-18.32959895,Actuals
26931,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,4,-29.38085415,Actuals
26932,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,5,-1.744073122,Actuals
26933,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,6,-3.318924752,Actuals
26934,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,7,-0.994403716,Actuals
26935,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,8,-1.598506247,Actuals
26936,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,9,-5.124863798,Actuals
26937,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,10,-1.237318438,Actuals
26938,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,11,-3.491785416,Actuals
26939,Legal,Team2,High Cost,Capital Charge,Ops,Gross Cost,12,-18.67350069,Actuals
26940,Legal,Team2,High Cost,Client Entertainment,Ops,Gross Cost,12,0.060046336,Actuals
26941,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,1,79055.39743,Actuals
26942,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,2,83768.99022,Actuals
26943,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,3,81178.43659,Actuals
26944,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,4,89336.28272,Actuals
26945,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,5,132333.2531,Actuals
26946,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,6,85512.94963,Actuals
26947,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,7,84928.11284,Actuals
26948,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,8,85576.112,Actuals
26949,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,9,86270.20578,Actuals
26950,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,10,83672.16642,Actuals
26951,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,11,81110.35319,Actuals
26952,Legal,Team2,High Cost,Deployed Payroll,Ops,Gross Cost,12,67930.36163,Actuals
26953,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,1,46.03097528,Actuals
26954,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,2,1.894188962,Actuals
26955,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,3,1.894188962,Actuals
26956,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,4,21.07353455,Actuals
26957,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,5,1.894188962,Actuals
26958,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,6,5.288626528,Actuals
26959,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,7,39.10108223,Actuals
26960,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,8,3.740158896,Actuals
26961,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,9,4.244184201,Actuals
26962,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,10,1.894188962,Actuals
26963,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,11,1.894188962,Actuals
26964,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,12,1.894188962,Actuals
26965,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,1,7.578575432,Actuals
26966,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,2,7.626794459,Actuals
26967,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,3,16.22160864,Actuals
26968,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,4,7.574936262,Actuals
26969,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,5,7.546732681,Actuals
26970,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,6,7.6604568,Actuals
26971,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,7,7.6604568,Actuals
26972,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,8,7.641351151,Actuals
26973,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,9,7.581304815,Actuals
26974,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,10,7.522168272,Actuals
26975,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,11,7.549462059,Actuals
26976,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,12,13.85159796,Actuals
26977,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,8,6.979021867,Actuals
26978,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,9,22.41638897,Actuals
26979,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,10,6.2630148,Actuals
26980,Legal,Team2,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,12,36.64191184,Actuals
26981,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,1,789.3900578,Actuals
26982,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,2,162.9502893,Actuals
26983,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,3,845.9400593,Actuals
26984,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,4,896.9776257,Actuals
26985,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,5,863.9639679,Actuals
26986,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,6,882.6256415,Actuals
26987,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,7,628.2811896,Actuals
26988,Legal,Team2,High Cost,Employment Costs,Ops,Gross Cost,8,-3497.592624,Actuals
