,Level3Name,Level4Name,Classification,EmployeeLevelName,FiscalMonthNumber,Amount,Source
4946,Human Resources,Team2,Cost Effective,Consultant,8,1.142857143,Forecast
4947,Legal,Team2,High Cost,Consultant,8,0.952380952,Forecast
4948,Legal,Team2,High Cost,Consultant,8,0.19047619,Forecast
4949,Legal,Team2,High Cost,Consultant,8,42.12,Forecast
4973,FINANCE,Team1,High Cost,Analyst,9,1.142857143,Forecast
4974,FINANCE,Team2,Cost Effective,Analyst,9,4.952380952,Forecast
4975,FINANCE,Team2,High Cost,Analyst,9,3.238095238,Forecast
4978,Human Resources,Team1,High Cost,Analyst,9,0.19047619,Forecast
4986,FINANCE,Team1,High Cost,Senior Manager,10,2.285714286,Forecast
4987,Human Resources,Team2,Cost Effective,Senior Manager,10,3.785714286,Forecast
4988,Human Resources,Team2,High Cost,Senior Manager,10,5.523809524,Forecast
4989,Legal,Team2,High Cost,Senior Manager,10,1.333333333,Forecast
4990,Legal,Team2,High Cost,Senior Manager,10,0.19047619,Forecast
4991,Legal,Team2,Cost Effective,Senior Manager,10,0.19047619,Forecast
4992,Legal,Team2,Cost Effective,Senior Manager,10,0.380952381,Forecast
4993,Legal,Team2,High Cost,Senior Manager,10,4.380952381,Forecast
4997,FINANCE,Team1,Cost Effective,Senior Manager,10,0.761904762,Forecast
4998,FINANCE,Team2,Cost Effective,Senior Manager,10,2.666666667,Forecast
5019,Human Resources,Team1,Cost Effective,Consultant,10,2.285714286,Forecast
5021,Legal,Team2,Cost Effective,Consultant,10,0.571428571,Forecast
5038,FINANCE,Team1,High Cost,Consultant,10,17.4007619,Forecast
5039,FINANCE,Team2,Cost Effective,Consultant,10,4.571428571,Forecast
5041,Legal,Team2,High Cost,Consultant,10,0.571428571,Forecast
5042,Legal,Team2,High Cost,Consultant,10,0.380952381,Forecast
5055,FINANCE,Team1,Cost Effective,Analyst,11,2.095238095,Forecast
5056,FINANCE,Team2,Cost Effective,Analyst,11,4.952380952,Forecast
5058,Human Resources,Team1,Cost Effective,Analyst,11,4,Forecast
5059,Legal,Team2,Cost Effective,Analyst,11,0.380952381,Forecast
5060,Legal,Team2,High Cost,Analyst,11,0.761904762,Forecast
5061,Legal,Team2,High Cost,Analyst,11,0.952380952,Forecast
5071,CIO,,High Cost,Associate,11,4.380952381,Forecast
5072,FINANCE,Team1,Cost Effective,Associate,11,3.428571429,Forecast
5073,Legal,Team2,Cost Effective,Associate,11,1.523809524,Forecast
5076,CIO,,High Cost,Senior Manager,11,3.39047619,Forecast
5078,FINANCE,Team1,High Cost,Senior Manager,11,2.285714286,Forecast
5081,Human Resources,Team1,Cost Effective,Senior Manager,11,0.380952381,Forecast
5082,Human Resources,Team1,High Cost,Senior Manager,11,5.685714286,Forecast
5083,Legal,Team2,High Cost,Senior Manager,11,1.333333333,Forecast
5084,Legal,Team2,High Cost,Senior Manager,11,0.19047619,Forecast
5085,Legal,Team2,Cost Effective,Senior Manager,11,0.19047619,Forecast
5090,FINANCE,Team1,High Cost,Senior Manager,10,10.47619048,Forecast
5091,FINANCE,Team2,Cost Effective,Senior Manager,10,1.333333333,Forecast
5093,Human Resources,Team1,High Cost,Senior Manager,10,13.74285714,Forecast
5094,Human Resources,Team2,High Cost,Senior Manager,10,0.361904762,Forecast
5095,Legal,Team2,High Cost,Senior Manager,10,1.104761905,Forecast
5096,Legal,Team2,Cost Effective,Senior Manager,10,0.19047619,Forecast
5097,Legal,Team2,High Cost,Senior Manager,10,44.05714286,Forecast
5113,FINANCE,Team1,Cost Effective,Consultant,10,43.16190476,Forecast
5114,FINANCE,Team2,High Cost,Consultant,10,9.80952381,Forecast
5117,Human Resources,Team1,High Cost,Consultant,10,0.19047619,Forecast
5118,Legal,Team2,Cost Effective,Consultant,10,0.380952381,Forecast
5145,FINANCE,Team1,High Cost,Analyst,6,16.86666667,Forecast
5146,FINANCE,Team1,Cost Effective,Analyst,6,29.42857143,Forecast
5147,FINANCE,Team1,High Cost,Analyst,6,1.142857143,Forecast
5148,Human Resources,Team1,High Cost,Analyst,6,0.19047619,Forecast
5149,Legal,Team2,High Cost,Analyst,6,0.19047619,Forecast
5150,Legal,Team2,Cost Effective,Analyst,6,0.380952381,Forecast
5160,CIO,,High Cost,Associate,6,2.095238095,Forecast
5161,Legal,Team2,Cost Effective,Associate,6,1.523809524,Forecast
5162,Legal,Team2,Cost Effective,Associate,6,9.904761905,Forecast
5169,FINANCE,Team1,Cost Effective,Senior Manager,6,0.571428571,Forecast
5170,FINANCE,Team2,Cost Effective,Senior Manager,6,0.571428571,Forecast
5175,Human Resources,Team2,High Cost,Senior Manager,6,0.361904762,Forecast
5176,Human Resources,Team2,Cost Effective,Senior Manager,6,17.45333333,Forecast
5177,Legal,Team2,High Cost,Senior Manager,6,1.104761905,Forecast
5178,Legal,Team2,Cost Effective,Senior Manager,6,0.19047619,Forecast
5179,Legal,Team2,High Cost,Senior Manager,6,2.285714286,Forecast
5180,Legal,Team2,Cost Effective,Senior Manager,6,2.666666667,Forecast
5194,FINANCE,Team1,High Cost,Analyst,11,18.96190476,Forecast
5196,Human Resources,Team1,High Cost,Analyst,11,0.19047619,Forecast
5213,FINANCE,Team2,Cost Effective,Senior Manager,11,0.571428571,Forecast
5214,FINANCE,Team2,High Cost,Senior Manager,11,3.380952381,Forecast
5216,Legal,Team2,High Cost,Senior Manager,11,0.19047619,Forecast
5220,CIO,,Cost Effective,Senior Manager,11,0.380952381,Forecast
5222,FINANCE,Team1,High Cost,Senior Manager,11,10.47619048,Forecast
5224,Human Resources,Team2,Cost Effective,Senior Manager,11,17.07238095,Forecast
5225,Legal,Team2,High Cost,Senior Manager,11,13.92380952,Forecast
5226,Legal,Team2,Cost Effective,Senior Manager,11,0.19047619,Forecast
5227,Legal,Team2,High Cost,Senior Manager,11,1.104761905,Forecast
5228,Legal,Team2,Cost Effective,Senior Manager,11,0.19047619,Forecast
5229,Legal,Team2,Cost Effective,Senior Manager,11,2.666666667,Forecast
5230,Legal,Team2,High Cost,Senior Manager,11,44.05714286,Forecast
5240,FINANCE,Team1,Cost Effective,Consultant,8,43.39047619,Forecast
5241,FINANCE,Team2,High Cost,Consultant,8,0.19047619,Forecast
5264,Human Resources,Team1,Cost Effective,Analyst,9,0.19047619,Forecast
5265,Human Resources,Team2,Cost Effective,Analyst,9,130.4485714,Forecast
5275,FINANCE,Team2,High Cost,Associate,9,2.20952381,Forecast
5278,FINANCE,Team2,High Cost,Senior Manager,9,2.285714286,Forecast
5279,Human Resources,Team1,High Cost,Senior Manager,9,5.085714286,Forecast
5280,Human Resources,Team2,High Cost,Senior Manager,9,0.380952381,Forecast
5281,Legal,Team2,High Cost,Senior Manager,9,0.19047619,Forecast
5293,FINANCE,Team1,Cost Effective,Associate,9,20.57142857,Forecast
5300,FINANCE,Team1,Cost Effective,Senior Manager,9,1.142857143,Forecast
5304,Legal,Team2,High Cost,Senior Manager,9,0.19047619,Forecast
5305,Legal,Team2,High Cost,Senior Manager,9,0.761904762,Forecast
5306,Legal,Team2,High Cost,Senior Manager,9,0.761904762,Forecast
5307,Legal,Team2,High Cost,Senior Manager,9,0.342857143,Forecast
5308,CIO,,Cost Effective,Senior Manager,9,0.380952381,Forecast
5309,FINANCE,Team1,High Cost,Senior Manager,9,13.79047619,Forecast
5310,FINANCE,Team1,High Cost,Senior Manager,9,3.80952381,Forecast
5313,Legal,Team2,High Cost,Senior Manager,9,2.285714286,Forecast
5324,FINANCE,Team1,High Cost,Consultant,9,17.21028571,Forecast
5325,FINANCE,Team1,High Cost,Consultant,9,2.857142857,Forecast
5326,FINANCE,Team2,Cost Effective,Consultant,9,10.47619048,Forecast
5327,Human Resources,Team1,High Cost,Consultant,9,5.31047619,Forecast
5342,FINANCE,Team1,High Cost,Analyst,11,1.142857143,Forecast
5344,Legal,Team2,High Cost,Analyst,11,0.19047619,Forecast
5345,Legal,Team2,Cost Effective,Analyst,11,0.19047619,Forecast
5357,FINANCE,Team2,Cost Effective,Senior Manager,11,0.571428571,Forecast
5360,Legal,Team2,Cost Effective,Senior Manager,11,0.380952381,Forecast
5368,Legal,Team2,High Cost,Senior Manager,11,2.285714286,Forecast
5383,FINANCE,Team1,High Cost,Consultant,11,9.642857143,Forecast
5384,FINANCE,Team1,Cost Effective,Consultant,11,2.857142857,Forecast
5385,Legal,Team2,High Cost,Senior Manager,11,4.380952381,Forecast
5387,FINANCE,Team1,Cost Effective,Senior Manager,11,0.761904762,Forecast
5388,FINANCE,Team2,Cost Effective,Senior Manager,11,2.666666667,Forecast
5389,FINANCE,Team2,High Cost,Senior Manager,11,13.35238095,Forecast
5394,Human Resources,Team1,Cost Effective,Senior Manager,11,2.819047619,Forecast
5410,FINANCE,Team1,Cost Effective,Consultant,11,25.14285714,Forecast
5411,FINANCE,Team1,High Cost,Consultant,11,2.857142857,Forecast
5413,Legal,Team2,High Cost,Consultant,11,0.761904762,Forecast
5414,Legal,Team2,Cost Effective,Consultant,11,1.333333333,Forecast
5449,FINANCE,Team1,High Cost,Consultant,11,17.4007619,Forecast
5451,Human Resources,Team1,High Cost,Consultant,11,5.31047619,Forecast
5452,Legal,Team2,High Cost,Consultant,11,1.333333333,Forecast
5453,Legal,Team2,High Cost,Consultant,11,0.380952381,Forecast
5471,FINANCE,Team1,Cost Effective,Analyst,12,2.095238095,Forecast
5473,Human Resources,Team1,Cost Effective,Analyst,12,4,Forecast
5475,Legal,Team2,Cost Effective,Analyst,12,0.380952381,Forecast
5476,Legal,Team2,Cost Effective,Analyst,12,65.44952381,Forecast
5484,CIO,,High Cost,Senior Manager,12,3.39047619,Forecast
5486,Human Resources,Team1,High Cost,Consultant,11,12.15238095,Forecast
5487,Human Resources,Team2,High Cost,Consultant,11,0.571428571,Forecast
5488,Legal,Team2,High Cost,Consultant,11,2.666666667,Forecast
5489,Legal,Team2,High Cost,Consultant,11,0.19047619,Forecast
5511,FINANCE,Team1,Cost Effective,Analyst,12,114.5295238,Forecast
5512,FINANCE,Team2,Cost Effective,Analyst,12,40,Forecast
5521,FINANCE,Team2,Cost Effective,Associate,12,0.380952381,Forecast
5526,FINANCE,Team2,Cost Effective,Senior Manager,12,0.571428571,Forecast
5527,FINANCE,Team2,High Cost,Senior Manager,12,3.380952381,Forecast
5529,Human Resources,Team1,Cost Effective,Senior Manager,12,0.380952381,Forecast
5530,Legal,Team2,Cost Effective,Senior Manager,12,0.19047619,Forecast
5531,Legal,Team2,High Cost,Senior Manager,12,0.761904762,Forecast
5534,CIO,,Cost Effective,Senior Manager,12,0.380952381,Forecast
5544,FINANCE,Team1,High Cost,Consultant,6,15.87695238,Forecast
5545,FINANCE,Team1,Cost Effective,Consultant,6,25.33333333,Forecast
5547,Legal,Team2,High Cost,Consultant,6,0.761904762,Forecast
5548,Legal,Team2,Cost Effective,Consultant,6,1.333333333,Forecast
5549,Legal,Team2,High Cost,Consultant,6,0.380952381,Forecast
5550,Legal,Team2,Cost Effective,Consultant,6,5.142857143,Forecast
5563,FINANCE,Team2,High Cost,Analyst,7,5.028571429,Forecast
5564,FINANCE,Team2,Cost Effective,Analyst,7,3.238095238,Forecast
5565,Human Resources,Team1,Cost Effective,Analyst,7,4,Forecast
5566,Human Resources,Team2,High Cost,Analyst,7,78.31780952,Forecast
5567,Legal,Team2,High Cost,Analyst,7,14.21428571,Forecast
5575,FINANCE,Team2,High Cost,Associate,7,0.19047619,Forecast
5576,FINANCE,Team1,High Cost,Senior Manager,7,1.714285714,Forecast
5579,Human Resources,Team1,Cost Effective,Senior Manager,7,0.380952381,Forecast
5580,Legal,Team2,High Cost,Senior Manager,7,0.19047619,Forecast
5581,Legal,Team2,Cost Effective,Senior Manager,7,0.19047619,Forecast
5595,CIO,,High Cost,Analyst,10,8.761904762,Forecast
5597,Human Resources,Team1,Cost Effective,Analyst,10,4,Forecast
5598,Legal,Team2,Cost Effective,Analyst,10,1.714285714,Forecast
5599,Legal,Team2,Cost Effective,Analyst,10,65.25904762,Forecast
5610,Human Resources,Team2,Cost Effective,Associate,10,33.33238095,Forecast
5614,FINANCE,Team1,High Cost,Senior Manager,10,1.714285714,Forecast
5615,FINANCE,Team1,High Cost,Senior Manager,10,0.571428571,Forecast
5616,FINANCE,Team2,High Cost,Senior Manager,10,1.257142857,Forecast
5617,FINANCE,Team2,Cost Effective,Senior Manager,10,0.19047619,Forecast
5619,Human Resources,Team1,Cost Effective,Senior Manager,10,0.380952381,Forecast
5620,FINANCE,Team1,Cost Effective,Senior Manager,10,5.333333333,Forecast
5624,Human Resources,Team2,High Cost,Senior Manager,10,26.2,Forecast
5625,Legal,Team2,High Cost,Senior Manager,10,0.571428571,Forecast
5626,Legal,Team2,Cost Effective,Senior Manager,10,3.428571429,Forecast
5627,Legal,Team2,Cost Effective,Senior Manager,10,2.285714286,Forecast
5628,Legal,Team2,High Cost,Senior Manager,10,2.285714286,Forecast
5629,Legal,Team2,High Cost,Senior Manager,10,1.142857143,Forecast
5634,FINANCE,Team1,High Cost,Senior Manager,9,10.47619048,Forecast
5635,Legal,Team2,High Cost,Senior Manager,9,13.92380952,Forecast
5636,Legal,Team2,High Cost,Senior Manager,9,2.666666667,Forecast
5649,FINANCE,Team1,Cost Effective,Consultant,9,43.1047619,Forecast
5650,FINANCE,Team1,Cost Effective,Consultant,9,2.857142857,Forecast
5651,FINANCE,Team2,Cost Effective,Consultant,9,17.14285714,Forecast
5671,FINANCE,Team2,Cost Effective,Analyst,10,40,Forecast
5680,FINANCE,Team2,Cost Effective,Associate,10,0.380952381,Forecast
5682,Human Resources,Team2,High Cost,Associate,10,13.00761905,Forecast
5684,Legal,Team2,High Cost,Associate,10,0.571428571,Forecast
5687,FINANCE,Team1,High Cost,Analyst,12,18.96190476,Forecast
5688,FINANCE,Team2,Cost Effective,Analyst,12,3.238095238,Forecast
5689,Human Resources,Team1,High Cost,Analyst,12,0.19047619,Forecast
5690,Human Resources,Team2,High Cost,Analyst,12,78.5787619,Forecast
5691,Legal,Team2,High Cost,Analyst,12,14.4047619,Forecast
5699,FINANCE,Team1,Cost Effective,Associate,12,20.85714286,Forecast
5700,FINANCE,Team1,High Cost,Associate,12,0.55952381,Forecast
5701,FINANCE,Team2,High Cost,Associate,12,2.20952381,Forecast
5706,FINANCE,Team1,High Cost,Senior Manager,12,1.714285714,Forecast
5708,Legal,Team1,High Cost,Senior Manager,12,0.19047619,Forecast
5710,FINANCE,Team1,High Cost,Senior Manager,12,10.47619048,Forecast
5712,Legal,Team1,High Cost,Senior Manager,12,13.92380952,Forecast
5713,Legal,Team1,High Cost,Senior Manager,12,1.104761905,Forecast
5730,FINANCE,Team1,Cost Effective,Consultant,12,42.97142857,Forecast
5731,FINANCE,Team2,High Cost,Consultant,12,9.80952381,Forecast
5733,Legal,Team1,High Cost,Consultant,12,0.952380952,Forecast
5734,Legal,Team1,High Cost,Consultant,12,0.19047619,Forecast
5736,FINANCE,Team1,High Cost,Senior Manager,12,2.285714286,Forecast
5737,FINANCE,Team1,High Cost,Senior Manager,12,0.571428571,Forecast
5739,Human Resources,Team1,Cost Effective,Senior Manager,12,0.380952381,Forecast
5740,Legal,Team1,High Cost,Senior Manager,12,1.333333333,Forecast
5741,Legal,Team1,Cost Effective,Senior Manager,12,0.19047619,Forecast
5745,FINANCE,Team2,Cost Effective,Senior Manager,12,2.666666667,Forecast
5746,FINANCE,Team2,High Cost,Senior Manager,12,13.35238095,Forecast
5748,Human Resources,Team2,High Cost,Senior Manager,12,26.2,Forecast
5749,Legal,Team1,High Cost,Senior Manager,12,2.666666667,Forecast
5750,Legal,Team1,High Cost,Senior Manager,12,1.142857143,Forecast
5769,FINANCE,Team1,Cost Effective,Consultant,12,2.857142857,Forecast
5771,Human Resources,Team1,Cost Effective,Consultant,12,11.61904762,Forecast
5772,Human Resources,Team2,Cost Effective,Consultant,12,1.142857143,Forecast
5787,FINANCE,Team2,Cost Effective,Senior Manager,12,4.380952381,Forecast
5799,FINANCE,Team1,High Cost,Consultant,12,17.4007619,Forecast
5800,FINANCE,Team2,Cost Effective,Consultant,12,4.571428571,Forecast
5801,Human Resources,Team1,High Cost,Consultant,12,5.31047619,Forecast
5802,Human Resources,Team2,High Cost,Consultant,12,81.43047619,Forecast
5803,Legal,Team1,High Cost,Consultant,12,0.571428571,Forecast
5804,Legal,Team1,High Cost,Consultant,12,1.333333333,Forecast
5805,Legal,Team1,High Cost,Consultant,12,0.380952381,Forecast
5806,Legal,Team1,High Cost,Consultant,12,43.04857143,Forecast
5824,FINANCE,Team2,High Cost,Senior Manager,10,2.285714286,Forecast
5825,FINANCE,Team2,High Cost,Senior Manager,10,3.380952381,Forecast
5826,Human Resources,Team1,High Cost,Senior Manager,10,5.085714286,Forecast
5827,Human Resources,Team2,High Cost,Senior Manager,10,0.19047619,Forecast
5828,Human Resources,Team2,High Cost,Senior Manager,10,0.380952381,Forecast
5829,Legal,Team1,High Cost,Senior Manager,10,0.19047619,Forecast
5832,FINANCE,Team2,High Cost,Senior Manager,10,14.0952381,Forecast
5833,Human Resources,Team1,High Cost,Senior Manager,10,22.26666667,Forecast
5834,Human Resources,Team2,High Cost,Senior Manager,10,0.380952381,Forecast
5835,Legal,Team1,High Cost,Senior Manager,10,2.666666667,Forecast
5836,Legal,Team1,High Cost,Senior Manager,10,0.19047619,Forecast
5837,Legal,Team1,Cost Effective,Senior Manager,10,0.380952381,Forecast
5849,FINANCE,Team1,Cost Effective,Consultant,10,2.857142857,Forecast
5852,Human Resources,Team2,Cost Effective,Consultant,10,65.73333333,Forecast
5853,Legal,Team1,High Cost,Consultant,10,1.333333333,Forecast
5883,CIO,,High Cost,Consultant,10,22.27093333,Forecast
5885,Human Resources,Team1,Cost Effective,Consultant,10,11.61904762,Forecast
5886,Human Resources,Team2,Cost Effective,Consultant,10,0.380952381,Forecast
5887,Human Resources,Team2,High Cost,Consultant,10,81.24,Forecast
5888,Human Resources,Team2,Cost Effective,Consultant,10,1.142857143,Forecast
5889,Legal,Team1,Cost Effective,Consultant,10,36.25714286,Forecast
5890,Legal,Team1,High Cost,Consultant,10,0.952380952,Forecast
5891,Legal,Team1,High Cost,Consultant,10,0.19047619,Forecast
5892,Legal,Team1,High Cost,Consultant,10,43.04857143,Forecast
5912,FINANCE,Team1,High Cost,Analyst,11,1.904761905,Forecast
5913,FINANCE,Team2,High Cost,Analyst,11,3.238095238,Forecast
5916,Human Resources,Team1,High Cost,Analyst,11,1.904761905,Forecast
5927,FINANCE,Team1,Cost Effective,Associate,11,20.85714286,Forecast
5928,FINANCE,Team2,Cost Effective,Associate,11,34.71428571,Forecast
5953,FINANCE,Team2,Cost Effective,Analyst,11,40,Forecast
5961,FINANCE,Team2,Cost Effective,Associate,11,0.380952381,Forecast
5962,Human Resources,Team2,High Cost,Associate,11,13.00761905,Forecast
5963,Legal,Team1,High Cost,Associate,11,0.571428571,Forecast
5968,Human Resources,Team2,High Cost,Senior Manager,11,0.19047619,Forecast
5971,FINANCE,Team2,High Cost,Senior Manager,11,14.0952381,Forecast
5972,Human Resources,Team1,High Cost,Senior Manager,11,22.26666667,Forecast
5973,Human Resources,Team2,High Cost,Senior Manager,11,0.361904762,Forecast
5974,Human Resources,Team2,High Cost,Senior Manager,11,0.380952381,Forecast
5975,Legal,Team1,High Cost,Senior Manager,11,0.19047619,Forecast
5987,FINANCE,Team2,High Cost,Consultant,11,0.19047619,Forecast
5988,Human Resources,Team1,Cost Effective,Consultant,11,2.285714286,Forecast
5989,Human Resources,Team1,High Cost,Consultant,11,0.19047619,Forecast
5990,Human Resources,Team2,Cost Effective,Consultant,11,65.73333333,Forecast
5991,Legal,Team1,Cost Effective,Consultant,11,5.142857143,Forecast
6004,FINANCE,Team1,Cost Effective,Senior Manager,7,0.761904762,Forecast
6005,FINANCE,Team2,Cost Effective,Senior Manager,7,4,Forecast
6009,Human Resources,Team1,Cost Effective,Senior Manager,7,0.952380952,Forecast
6019,FINANCE,Team2,High Cost,Consultant,7,9.80952381,Forecast
6020,FINANCE,Team2,Cost Effective,Consultant,7,4.571428571,Forecast
6021,Human Resources,Team2,High Cost,Consultant,7,80.85904762,Forecast
6022,Human Resources,Team2,Cost Effective,Consultant,7,1.142857143,Forecast
6023,Legal,Team1,Cost Effective,Consultant,7,0.380952381,Forecast
6024,Legal,Team1,High Cost,Consultant,7,0.19047619,Forecast
6025,Legal,Team1,High Cost,Consultant,7,42.12,Forecast
