,Level3Name,Level4Name,Classification,ReportLine3,ProductivityCategory,GrossCostClassification,FiscalMonthNumber,Source,Amount
13808,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,6,Actuals,381.3802469
13809,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,7,Actuals,381.1580247
13810,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,8,Actuals,390.0706173
13811,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,9,Actuals,400.4533333
13812,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,10,Actuals,387.1634568
13813,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,11,Actuals,387.1634568
13814,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,12,Actuals,387.1634568
13815,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,1,Actuals,96.34469136
13816,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,1,Forecast,513.7767368
13817,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,2,Actuals,68.71012346
13818,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,2,Forecast,513.7767368
13819,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,3,Actuals,70.89135802
13820,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,3,Forecast,513.7767368
13821,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,4,Actuals,36.79407407
13822,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,4,Forecast,513.7767368
13823,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,5,Actuals,46.1654321
13824,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,5,Forecast,513.7767368
13825,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,6,Actuals,77.50962963
13826,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,6,Forecast,513.7767368
13827,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,7,Actuals,82.45925926
13828,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,7,Forecast,513.7767368
13829,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,8,Actuals,90.86716049
13830,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,8,Forecast,513.7767368
13831,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,9,Actuals,34.00592593
13832,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,9,Forecast,513.7767368
13833,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,10,Actuals,41.45728395
13834,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,10,Forecast,513.7767368
13835,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,11,Actuals,41.45728395
13836,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,11,Forecast,513.7767368
13837,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,12,Actuals,41.45728395
13838,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,12,Forecast,513.7767368
13839,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,1,Actuals,171.6997531
13840,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,2,Actuals,19.63506173
13841,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,3,Actuals,96.89580247
13842,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,4,Actuals,17.85481481
13843,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,5,Actuals,42.2637037
13844,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,6,Actuals,18.20839506
13845,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,7,Actuals,107.0439506
13846,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,8,Actuals,21.30024691
13847,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,9,Actuals,17.99604938
13848,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,10,Actuals,21.2162963
13849,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,11,Actuals,21.2162963
13850,FINANCE,Team1,High Cost,Technology Services Charges,Ops,Gross Cost,12,Actuals,21.2162963
13851,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,1,Forecast,392.3682859
13852,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,2,Forecast,392.3682859
13853,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,3,Forecast,392.3682859
13854,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,4,Forecast,392.3682859
13855,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,5,Forecast,392.3682859
13856,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,6,Forecast,392.3682859
13857,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,7,Forecast,392.3682859
13858,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,8,Forecast,392.3682859
13859,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,9,Forecast,392.3682859
13860,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,10,Forecast,392.3682859
13861,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,11,Forecast,392.3682859
13862,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,12,Forecast,392.3682859
13863,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,1,Actuals,6.12345679
13864,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,2,Actuals,64.24691358
13865,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,3,Actuals,56
13866,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,4,Actuals,180.9649383
13867,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,5,Actuals,694.3703704
13868,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,6,Actuals,954.9135802
13869,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,7,Actuals,504.9382716
13870,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,8,Actuals,656.5496296
13871,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,9,Actuals,387.1111111
13872,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,10,Actuals,750.4691358
13873,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,11,Actuals,750.4691358
13874,FINANCE,Team1,High Cost,Training Charges,Ops,Gross Cost,12,Actuals,750.4691358
13875,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,1,Actuals,1.487407407
13876,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,3,Actuals,20.87901235
13877,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,4,Actuals,28.83358025
13878,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,6,Actuals,0.768888889
13879,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,7,Actuals,43.46864198
13880,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,1,Actuals,2359.148148
13881,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,2,Actuals,2979.024691
13882,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,3,Actuals,3601.699259
13883,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,4,Actuals,3511.911111
13884,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,5,Actuals,4305.778765
13885,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,6,Actuals,3416.309136
13886,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,7,Actuals,4149.523457
13887,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,8,Actuals,2942.167901
13888,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,9,Actuals,2530.959506
13889,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,10,Actuals,4306.717037
13890,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,11,Actuals,4306.717037
13891,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,12,Actuals,4306.717037
13892,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,1,Forecast,4330.902484
13893,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,2,Forecast,4742.974089
13894,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,3,Forecast,8574.030385
13895,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,4,Forecast,4263.144953
13896,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,5,Forecast,4376.863472
13897,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,6,Forecast,4674.85557
13898,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,7,Forecast,4723.310879
13899,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,8,Forecast,4448.646188
13900,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,9,Actuals,138.4395062
13901,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,9,Forecast,4628.652607
13902,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,10,Forecast,3261.474103
13903,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,11,Forecast,3377.324474
13904,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,12,Forecast,3311.985214
13905,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,1,Actuals,21.99654321
13906,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,2,Actuals,146.8558025
13907,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,3,Actuals,-14.85234568
13908,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,4,Actuals,80.26567901
13909,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,5,Actuals,163.8222222
13910,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,6,Actuals,96.99308642
13911,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,7,Actuals,215.4261728
13912,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,8,Actuals,115.6745679
13913,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,9,Actuals,358.4479012
13914,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,10,Actuals,597.8488889
13915,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,11,Actuals,597.8488889
13916,FINANCE,Team1,High Cost,Travel & Subsistence,Ops,Gross Cost,12,Actuals,597.8488889
24870,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,1,Actuals,-0.095802469
24871,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,2,Actuals,-0.10617284
24872,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,3,Actuals,-0.060246914
24873,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,4,Actuals,-0.082962963
24874,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,5,Actuals,-0.21382716
24875,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,6,Actuals,-0.096790123
24876,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,7,Actuals,-0.096296296
24877,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,8,Actuals,-0.191604938
24878,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,9,Actuals,-0.183703704
24879,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,10,Actuals,-0.16345679
24880,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,11,Actuals,-0.16345679
24881,Human Resources,Team1,Cost Effective,Capital Charge,Ops,Gross Cost,12,Actuals,-0.16345679
24882,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,1,Actuals,666.2202469
24883,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,1,Forecast,11997.63467
24884,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,2,Actuals,947.2350617
24885,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,2,Forecast,11997.63467
24886,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,3,Actuals,663.3412346
24887,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,3,Forecast,12812.95339
24888,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,4,Actuals,1027.265185
24889,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,4,Forecast,12546.11859
24890,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,5,Actuals,1286.101728
24891,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,5,Forecast,12670.10723
24892,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,6,Actuals,1352.171852
24893,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,6,Forecast,12745.8056
24894,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,7,Actuals,1209.833086
24895,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,7,Forecast,12745.8056
24896,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,8,Actuals,1237.709136
24897,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,8,Forecast,12745.8056
24898,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,9,Actuals,1227.917531
24899,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,9,Forecast,12745.8056
24900,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,10,Actuals,1247.639506
24901,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,10,Forecast,12745.8056
24902,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,11,Actuals,1247.639506
24903,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,11,Forecast,12898.89899
24904,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,12,Actuals,1247.639506
24905,Human Resources,Team1,Cost Effective,Deployed Payroll,Ops,Gross Cost,12,Forecast,12898.89899
24906,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,1,Actuals,4.055802469
24907,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,2,Actuals,0.555555556
24908,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,3,Actuals,0.572839506
24909,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,4,Actuals,0.547160494
24910,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,5,Actuals,0.540246914
24911,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,6,Actuals,0.555061728
24912,Human Resources,Team1,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,7,Actuals,0.529876543
24913,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,1,Actuals,4.561481481
24914,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,2,Actuals,5.575802469
24915,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,3,Actuals,14.12641975
24916,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,4,Actuals,7.187654321
24917,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,5,Actuals,11.55555556
24918,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,6,Actuals,-4.17037037
24919,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,7,Actuals,2.81382716
24920,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,8,Actuals,1.655308642
24921,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,9,Actuals,17.46814815
24922,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,10,Actuals,3.43308642
24923,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,11,Actuals,3.43308642
24924,Human Resources,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,12,Actuals,3.43308642
24925,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,1,Actuals,0.809382716
24926,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,2,Actuals,-0.661728395
24927,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,3,Actuals,0.000987654
24928,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,5,Actuals,0.000493827
24929,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,9,Actuals,1.52345679
24930,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,10,Actuals,2.20345679
24931,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,Actuals,2.20345679
24932,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,12,Actuals,2.20345679
24933,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,1,Actuals,2.401975309
24934,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,2,Actuals,2.387160494
24935,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,3,Actuals,2.36345679
24936,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,4,Actuals,2.356049383
24937,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,5,Actuals,2.371851852
24938,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,6,Actuals,2.402469136
24939,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,7,Actuals,2.426666667
24940,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,8,Actuals,2.421234568
24941,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,9,Actuals,2.38962963
24942,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,10,Actuals,3.531851852
24943,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,Actuals,3.531851852
24944,Human Resources,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,12,Actuals,3.531851852
24945,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,Actuals,69.80888889
24946,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,Forecast,862.4365926
24947,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,Actuals,123.7106173
24948,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,Forecast,862.4365926
24949,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,Actuals,93.30074074
24950,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,Forecast,1052.305784
24951,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,Actuals,149.2898765
24952,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,Forecast,901.4877348
24953,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,Actuals,188.9669136
24954,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,Forecast,901.4877348
24955,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,6,Actuals,175.3787654
24956,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,6,Forecast,907.4339467
24957,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,Actuals,178.002963
24958,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,Forecast,907.4339467
24959,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,Actuals,163.5101235
24960,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,Forecast,907.4339467
24961,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,Actuals,168.9076543
24962,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,Forecast,907.4339467
24963,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,Actuals,170.3822222
24964,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,Forecast,907.4339467
24965,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,Actuals,170.3822222
24966,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,Forecast,911.9927091
24967,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,Actuals,170.3822222
24968,Human Resources,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,Forecast,911.9927091
